"row_id"	"generated_summary"
"14628"	"– For the first time, President Obama has publicly acknowledged that US forces have taken ""direct action"" against al-Qaeda-affiliated groups in Somalia and Yemen, reports the New York Times. In a letter to Congress, Obama said American forces had engaged in ""a limited number"" of operations against members of the Shabab in Somali and al-Qaida in the Arabian Peninsula in Yemen, arguing that both posed a terrorist threat to “the United States and our interests.” He gave no further details in the unclassified letter, which accompanied the latest update to lawmakers under the War Powers Act about military operations around the world. More details about the scope of the operations were included in the classified section of the report, administration officials say. The report applies only to US military operations, including those by special operations forces, not those conducted by the CIA, the AP notes. The decision to declassify the existence of the counterterror actions in those two countries amounts ""an incremental move toward greater openness about the use of US force overseas,"" says the AP. ""It does not reflect any change in the intensity or basic character of the US campaign to defeat al- Qaeda."""
"14935"	"– Mitt Romney's Facebook page is losing 593 friends per hour, or about 11 likes per minute, according to the Daily Dot. The Washington Post first noticed it on Friday, and Mashable says it's now up to 847 friends an hour. The site DisappearingRomney.com, which tracks Romney's loss of Facebook friends in real time, notes that Romney still has more than 12 million Facebook fans and 1.7 million followers on Twitter, but he hasn't posted anything on either site since 6pm on Election Day. President Obama, on the other hand, has posted two celebratory tweets since the election, CNN notes."
"15247"	"– ""I heard footsteps above me, and I checked in with my landlord, because sometimes he's used the storage above,"" an Arlington, Va., woman tells NBC Washington. Her landlord alerted police around 1:30am Friday, and officers soon found a 60-year-old homeless man living in the attic. Anthony Jones was charged with unlawful entry and is being held without bail. Police say Jones is believed to have entered the house through a sliding glass door. ""It would be scary for anyone,"" a police spokeswoman says, but the tenant says police acted quickly and made her feel ""much safer."" The Arlington Daily News has a list of the most recent crimes in the area."
"15256"	"– Catherine Zeta-Jones and Michael Douglas are splitting up, sources tell People. The couple hasn't been photographed together since April, and ""the stress has taken a toll on their marriage,"" a friend says. A spokesperson for the couple, married since 2000, says they ""are taking some time apart to evaluate and work on theirmarriage,"" the AP reports. They have two children."
"16049"	"– Chen Guangcheng says he's confident China will honor its end of a deal allowing the blind dissident to study in the US. ""Since the Chinese government has promised to safeguard my constitutionally provided rights and freedom and safety, I feel that they will fulfill their commitments because it is after all an agreement between two countries,"" Chen tells the AP. He says he has asked hospital staff to help him obtain travel documents, but American officials haven't been able to visit him in the hospital and he has been barred from meeting friends and US diplomats. Chen says his family is still under threat, and he wants officials in his home village in Shandong province to investigate his accusations of false imprisonment and abuse, Reuters reports. ""My lawyer has a lot of evidence from back then, so I hope he'll be able to take part in the central government's investigation,"" he says. ""You can't let them escape from legal punishment because it was led by a party secretary and done by officials."""
"17335"	"– When Barbara Bezant and Lyn Jeffries were 17 and 19, respectively, they saw a Beatles concert in London and recorded a message for Paul McCartney. ""This dream is just to come round the back and see you, but I don't suppose that'll ever happen,"" they wrote on a reel-to-reel tape. ""But we can always live in hope, can't we?"" They sent the tape to the Finsbury Park Astoria, where the Beatles were to play the next night, the BBC reports. Decades later, a local historian bought the tape at a flea market and listened to it. ""It was like sitting in a bubble and being there when these two girls were making this tape,"" he says. ""The hairs on the back of my neck stood up and it made me wonder if these two were still with us."" The One Show reunited the women at the Beatles Story exhibition in Liverpool and presented them with Sir Paul's reply. ""Hi Linda and Barbara, thanks very much for you lovely tape. It finally got through, better late than never,"" he wrote. ""Great to hear that you found each other after all these years. Keep enjoying the music, love Paul."" The women, who hadn't seen each other in 40 years, said they were ""amazed"" to be reunited and to finally get a reply from a Beatle."
"17496"	"– A married Christian couple in Pakistan were killed and their bodies burned in the brick kiln where they worked after being accused of desecrating the Koran, AFP reports. The couple, identified only by their first names, Shama and Shehzad, were working in the town of Kot Radha Kishan southwest of Lahore when they were attacked by a mob. ""A mob of several dozen attacked the building where they were,"" Mushtaq Gill, chief advocate at Pakistani minority rights group LEAD, tells NBC News. ""They broke their legs so they couldn't run and then threw them in the fire. Only some bones and hair were found at the site."" Gill says the couple had planned to flee their town with their three young children. Police say up to 35 people were involved in the attack and arrests are being made. Blasphemy is a very sensitive issue in Pakistan, where even unproven allegations can lead to mob violence. A Christian woman on death row since 2010 was found guilty of making derogatory remarks about the Prophet Muhammad after an argument with a Muslim woman, and an elderly British man sentenced to death for blasphemy was shot by a prison guard last month."
"18024"	"– The Trump administration is considering staying in the Paris agreement to fight climate change ""under the right conditions,"" offering to re-engage in the international deal three months after President Trump said the US would pull out if it didn't find more favorable terms, reports the Wall Street Journal. During a climate-change meeting Saturday of more than 30 ministers led by Canada, China, and the European Union in Montreal, US officials broached revising US climate- change goals, two participants said, signaling a compromise. The Journal's story is based on accounts in the Washington Post, the New York Times, and Bloomberg. The Post's sources say the US is looking to revise its goals to make them more palatable to Trump, who has promised to renegotiate or scrap the Paris deal. Trump tweeted Sunday morning: ""The United States will be a major partner in the fight against climate change!"""
"18210"	"– ""Great, now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me, a total con!"" That was President Trump's Tuesday morning tweet referring to Stormy Daniels, whose defamation lawsuit against him was thrown out Monday, Politico reports. Daniels' lawyer, Michael Avenatti, was quick to respond to the president, calling him a ""disgusting misogynist and an embarrassment to the United States."" ""Bring everything you have, because we are going to demonstrate to the world what a complete shyster and liar you are,"" Avenatti tweeted. ""How many other women did you cheat on your wife with while you had a baby at home?"" Daniels, who claims she had an affair with Trump in 2006, also used her own nickname for him, NBC News reports. ""Game on, Tiny,"" she tweeted. In an interview with the AP later Monday, Trump did not back down from calling Daniels ""horseface."" ""You can take it any way you want,"" he said when asked if it was appropriate to insult a woman's appearance. In her book Full Disclosure, released this month, Daniels described sex with Trump as ""the least impressive sex I’d ever had"" and detailed his sex organs in graphic detail. She later said she regretted ""body shaming"" him."
"18217"	"– Today is the 52nd anniversary of John F. Kennedy's assassination, and the Upper East Side auction house Doyle New York is selling letters he wrote to Swedish socialite Gunilla von Post, whom he fell for weeks before he married Jackie. The letters, which date from 1954 to 1956, provide a glimpse into the steamy affair between the then-senator and the socialite he met in Cannes, France, in 1953, the New York Post reports. They include two complete, signed letters on Senate stationery, as well as two partial letters, and three hand-written envelopes. A previous cache of letters between the pair sold at auction for $115,000 in 2010, and a set was found among von Post's belongings after her death in 2011 at age 79. Together, the two bundles make up all of the lovers' known letters. The earliest letter in the current lot, dated 1954, reveals JFK's attempt to meet up in Stockholm. ""Is there any chance you shall be there as I would like to say hello,"" he writes. ""I am anxious to see you—is it not strange after all these months? Perhaps at first it shall be a little difficult as we shall be strangers—but not strangers . . . It is a long way to Gunilla—it is worth it."" Their affair, which continued after his wedding to Jackie, reached a head in August 1955, when the two spent a week together shacking up around Sweden, von Post says in her 1997 memoir, Love, Jack. The memoir details JFK's attempts to end his marriage and bring von Post to America—efforts that would be thwarted by his father, political ambition, and sensitivity to Jackie's miscarriage in 1955 and pregnancy in 1956."
"18231"	"– Mitt Romney and Donald Trump went at it again on Thursday, with Romney accusing Trump of ""bullying, the greed, the showing off, the misogyny, the absurd third-grade theatrics,"" CNN reports. ""Here's what I know: Donald Trump is a phony, a fraud,"" Romney said. ""His promises are as worthless as a degree from Trump University. He's playing members of the American public for suckers: He gets a free ride to the White House, and all we get is a lousy hat."" He said Trump's plan to let Russia lead the fight against ISIS is ""the most ridiculous and dangerous idea of the entire campaign season."" Romney said Trump was begging for his endorsement in 2012. ""I could have said, 'Mitt, drop to your knees'—he would have dropped to his knees,"" he said. He said he thought about running again in 2016 but ""chickened out,"" Bloomberg reports. Trump fired back at Romney in a series of tweets. ""Just another desperate move by the man who should have easily beaten Barrack Obama,"" he wrote. ""If Trump had said 4 years ago the things he says today about the KKK, Muslims, Mexicans, disabled, I would NOT have accepted his endorsement,"" he tweeted. Trump supporters on Twitter have started circulating video of Romney praising Trump, according to Bloomberg, which notes that Trump has reversed himself on Romney before."
"18965"	"– Serena Williams has given birth to her first child at a hospital in Palm Beach, Fla., a source close to the tennis champ tells Us. The 35-year-old gave birth to a baby girl at St. Mary's Medical Center on Friday, and both she and her mother are doing well, the source says. E! Online first reported the news, citing a WPBF-25 news producer's tweet that read, ""Tennis star SerenaWilliams gives birth toa baby girl weighing 6 pounds, 13 ounces. Mom and baby doing well."" Williams and fiance Alexis Ohanian, co-founder of Reddit, announced their engagement in December 2016, and Us notes that Williams accidentally announced her pregnancy in an April Snapchat photo."
"19213"	"– If you're looking for a 1999 Toyota Corolla that's old enough to vote and consent to sex and can run on Nutella, the Houston Chronicle has just the car for you. ""You want a car that gets the job done?"" reads the Craigslist ad, which was shared on Twitter by Brendan Tokarski. ""It's entertaining for all its honesty."" It goes on to explain that the car could be driven off a bridge, into a river, and still survive. ""The car will outliving you, it will outlive your child,"" the ad reads. Other amusing notes in the ad include the car's favorite food is spaghetti, its favorite TV show is Alf, and it likes listening to Bush and the Gin Blossoms. ""When I ran the CarFax for this car, I got back a single piece of paper that said, 'It's a Corolla. It's fine,'"" the ad continues. The ad has since been taken down, but the Mirror notes that plenty of Corolla fans have been tweeting their support."
"22059"	"– Police in Los Angeles say they've ""had it"" with the ""Cold Hand Bandits,"" a trio of men who have robbed 23 banks since November, NBC News reports. The suspects—described as black men between 25 and 30 years old—walk into a bank with one hand in their pocket and hand a teller a note saying they're armed and threatening violence. ""They demand money and claim to be armed while threatening violence if their demands are not met,"" the LAPD says in a statement. ""Law enforcement is greatly concerned that the level of aggression the suspects are displaying is increasing as the bank robberies continue,"" CBS Los Angeles reports. In the most recent robbery, the suspects jumped over the teller's counter, police say. ""This isn't amateur hour,"" Det. Charles Geiger of the LAPD's Robbery-Homicide Division tells NBC. ""The next level is people get tied up, maybe somebody gets hurt."" Police are working with the FBI, Los Angeles County Sheriff's Department, Alhambra police, Pasadena police, and Long Beach police to catch the suspects, who are considered armed and dangerous."
"22298"	"– The death toll in the wake of Hurricane Sandy has risen to at least 40, with many of the victims killed by falling trees, the AP reports. More than 6.6 million homes and businesses are without electricity in New York and New Jersey, and the number is expected to rise, the New York Times reports. ""We have not seen damage like this in a generation,"" New York Gov. Andrew Cuomo told NBC News. President Obama has declared major disasters in New Jersey and New York, making them eligible for federal assistance for rebuilding. ""All of us have been shocked by the force of mother nature,"" said the president, who plans to visit New Jersey today. He promised ""all available resources"" for recovery efforts. ""This is going to take some time. It is not going to be easy for these communities to recover."" There was no immediate estimate of the losses from the storm, but the scope of the damage—covering more than a half-dozen states—pointed to billions of dollars. Gov. Chris Christie of New Jersey called it ""incalculable."" The New York region began the daunting process of rebuilding in the aftermath of Sandy, a storm that remade the landscape and rewrote the record books as it left behind a tableau of damage, destruction, and grief. The toll—in lives disrupted or lost and communities washed out—was staggering. A rampaging fire reduced more than 100 houses to ash in Breezy Point, Queens. Explosions and downed power lines left the lower part of Manhattan and 90% of Long Island in the dark. Accidents claimed more than 40 lives in the US and Canada, including 22 in the city. Two boys—an 11-year-old Little League star and a 13-yearold friend—were killed when a 90-foot-tall tree smashed into the family room of a house in North Salem, NY. An off-duty police officer who led seven relatives, including a 15-month-old boy, to safety in the storm drowned when he went to check on the basement."
"22541"	"– Cows belch a lot of methane, and that's a big problem for the planet, the Washington Post reports. According to the EPA, the methane produced by cows and other ruminant animals accounts for 26% of the country's total emissions of the greenhouse gas. And the livestock supply chain alone emits 44% of all human-caused methane on the planet. ""Where would human civilization be without them?"" asks the Post. Dutch life sciences and materials company DSM has been working on a solution for a while, and a new study published in the Proceedings of the National Academy of Sciences shows that it can reduce methane emissions from high-producing dairy cows by 30%. The powder, called 3-nitrooxypropanol (3NOP), can be added to cow feed and reduce the amount of methane emitted by the animals by 30%, Scientific American reports. The powder inhibits an enzyme used by the cow's gut to digest grass and other fiber-rich foods. Without that enzyme producing methane, the cow has more energy that can be used for growth and milk production. “In our case, that energy didn’t go to milk production, but the cows actually gained more body weight, basically the energy was directed towards body weight gain,” Penn State researcher Alexander Hristov tells Scientific American. In addition to reducing methane emissions, 3NOP also helped the cows gain weight and made their feed more efficient. Researchers say this is the first time a methane inhibitor has had a ""meaningful effect while being safe for cows’ health and the environment."" (Scientists have found a way to make cow farts disappear.)"
"23283"	"– Steve Bannon came to Alabama to stump for Roy Moore, but he spent more time attacking national Republicans—including Mitt Romney—than Doug Jones, his Democratic opponent in next week's Senate election. Romney and his five sons topped Bannon's hit list, which also included Sen. Jeff Flake and Senate Majority Leader Mitch McConnell, NBC News reports. In a particularly nasty and personal attack, Bannon, the Breitbart News chairman and former presidential strategist, went after Romney's children and Mormon faith, slamming the former GOP presidential nominee for not serving in the Vietnam War and his sons for not putting on the uniform. ""You hid behind your religion. You went to France to be a missionary while men were dying in Vietnam. Do not talk about honor and integrity,"" Bannon said. ""We have 7,000 dead and 52,000 casualties, and where were the Romneys during those wars?"" he continued. Bannon is trying to keep Romney, one of the GOP's most prominent Trump critics, from launching a bid for a Utah Senate seat, the Christian Science Monitor reports. At a Moore rally in Fairhope, Alabama, on Tuesday night, Bannon was infuriated by Romney's tweet on Monday in which he wrote that Moore would be a stain on the GOP and on the nation. ""Roy Moore in the US Senate would be an embarrassment to the Republican Party and to the nation,"" Romney wrote. ""No vote, no majority is worth losing our honor, our integrity."" Bannon's attack on Romney probably won't have any effect on the Alabama race, but it may come back to bite Bannon's preferred candidate in Utah. A recent poll showed that three of four Utahans want Hatch to retire, and Romney would destroy him if the 2018 election were held today. Regardless of whether Hatch or Romney run, now Bannon's endorsement will be toxic to any candidate inUtah. The state is 63% Mormon, and presumably those voters—who aren't big Trump fans to begin with—do not see Romney's missionary work as a flimsy excuse to avoid Vietnam service."""
"23526"	"– The House voted today to bar President Obama's executive actions on immigration from having any ""legal effect,"" the AP reports. The vote was 219-197, with three Democrats and seven Republicans voting against. The measure is ""largely symbolic,"" the Washington Post notes, as the Senate is under Democratic control until January and Obama has threatened to veto it. Still, the Hill notes that it's the first step in a two-part strategy: The second step will be a vote on a spending bill next week that would fund the government for a year, with Homeland Security funding only in place for a few months. The goal is to avoid a government shutdown on Dec. 11, the New York Times reports. Ted Cruz and other conservatives are pushing for that bill to include language that would prevent Homeland Security from implementing Obama's plan, and John Boehner is urging Democrats to support it, Politico reports. ""If they have 218, if it isn't too brutal, the president will have to make a decision,"" Boehner says. ""But we don't have to vote against our interest if they have the 218. We're willing to compromise if they want to do that to one of us."" Nancy Pelosi, meanwhile, called the bill ""cold-hearted"" and said it would ""throw thousands upon thousands of American children into foster care,"" the Los Angeles Times notes. ""Millions of hardworking, law-abiding families will be able to celebrate the holidays with a renewed hope in the future,"" she said. ""With this bill, Republicans would tear apart millions of families."""
"23700"	"– More than 20 unpublished poems by Pablo Neruda have been found among the Nobel Prize-winning poet's papers in Chile, reports the Guardian. The poems, which range from love to everyday objects, are of ""extraordinary quality"" and are full of ""the imaginative power, the overflowing expressive fullness, and the same gift, the erotic or loving passion"" as Neruda's best works, says academic Pere Gimferrer, who has confirmed that the poems are his. They will be published in Latin America and Spain in 2014 and 2015. Neruda died in 1973 at the age of 69, 12 days after the military coup that put Augusto Pinochet in power in Chile. The official cause of death is cancer, but his driver has said that Pinochet injected poison into the poet's stomach as he was bedridden at a clinic in Santiago, the AP reports. Pinochet feared that if Neruda went into exile from Chile, as was his plan, he would become a voice of opposition to the regime. The poet's body was exhumed in 2013, but forensic tests found no suspicious chemical agents in his bones. Now a judge has ordered new tests for substances that were not found during the first round of investigations, and they will be carried out in Spain and other countries."
"23909"	"– President Trump arrives in Germany on Friday for the G20 summit, but he'll first be in Poland, where the right-wing government of Jaroslaw Kaczynski is brimming with confidence. ""We have a new success, Trump’s visit,"" the head of the governing party said last week, adding that other European countries ""envy"" the visit, the New York Times reports. The ruling Law and Justice Party, which has been in power since 2015, is trying to limit the ability of courts to operate independently, crack down on dissenting media, and pursue conservative policies on abortion and gay rights, USA Today reports. Poland's leadership sees Trump's visit as a diplomatic coup because it indicates tacit approval for its policies, and comes before he meets with leaders of staunch US allies Britain, France, and Germany. ""Unless they do something wrong, pretty much every American president is very popular and will get a warm welcome,"" Aleks Szczerbiak, an expert on Polish politics at the University of Sussex, tells the BBC. Trump will give Poland the prestige of a visit that will bolster the government against critics that say it has isolated itself, and he will receive a warm reception in a major European country run by a government that shares some of his ideology. The visit will ""celebrate Poland's emergence as a European power,"" National Security Adviser HR McMaster says."
"24260"	"– ""Now I can say that I still haven't had an abortion, but I wish I had,"" Lena Dunham said on her podcast last week. The Girls creator and star was discussing women's stories of abortion when she was asked to share her own. ""I wanted to make it really clear to her that as much as I was going out and fighting for other women's options, I myself had never had an Abortion,"" Dunham said. ""And I realized then that even I was carrying within myself stigma around this issue. Even I, the woman who cares as much about a woman's right to choose, felt it was important that people know that I was unblemished in this department."" She added: ""It was an important moment for me then to realize that I had internalized some of what society was throwing at us. And I had to put it in the garbage.” Dunham went on to say that while she still feels conflicted about terminating a pregnancy, ""many women feel conflicted"" about doing so and that it's ""insulting to women who have actually gone through it."" Reaction to her comments has been swift: ""Abortion is a medical procedure. Like most medical procedures, it is unpleasant, time-consuming, and costly. There's blood involved, and doctors prodding your vagina, and cramping, and waiting room muzak infused with the smell of anxiety hormones and hospital sanitizer. For many women, there's also a moral component to abortion,"" writes Amanda Marcotte at the Daily Beast. ""Dunham's comments are free red meat for the sort of troll who believes pro-choice feminists spend their days praying to their lord and savior Margaret Sanger that they'll get accidentally impregnated so they can have one of those abortions the gals at the nail salon can't stop gabbing about. It's not compassionate; it's bizarre, a more obnoxious version of telling a person who has had their appendix removed that you, too, wish you could have your appendix taken out."" ""Women don't need Lena Dunham to 'normalize' abortion by having one. The only thing comments like Dunham's serve to normalize is that tucked away in urban centers live a tribe of feminist caricatures, 30-year-old millennial feminists that have the empathy and self-awareness of petulant teens,"" writes Jessica Valenti at Time. ""Treating abortion like a leisurely activity that Lena Dunham can personally help normalize represents a cartoonish version of clueless urban liberalism we'd be well-served to rid ourselves of."""
"24807"	"– Between 2007 and 2017, 13 babies were born in France without arms, forearms, or hands, the Guardian reports. According to FranceInfo, that's 58 times the normal number of babies born with such malformations in the village of Druillat in the Ain department. And while the number of cases in Ain is within the national average, some scientists believe it could be linked to the use of pesticides in the agricultural industry. ""There is something, some product, that is cutting the limbs at the time the embryo is developing,"" Emmanuelle Amar, an epidemiologist and director of the group Remera, tells the Guardian. ""We must search for it. We must ask ourselves, what could be capable of halting this development and find it."" Amar says pesticides are the most likely cause of the birth defects, but French health officials say there's no evidence of a common cause and won't be investigating further. ""I am outraged that no investigation has yet been launched,"" Céline Figueiredo, whose 4-year-old son was born in Ain without a hand, tells FranceInfo. ""They must try to give us answers rather than cover up the cases."" A rep for Remera says ""no environmental factors—pesticides, for example—could be questioned."" The rep adds, ""We are definitely facing an excess of cases. We have the scientific and moral obligation to go further."" A public health authority has also investigated the cases and found no common exposure among the mothers. ""The only thing they have in common is that they all live in a very rural area,"" Amar says."
"24898"	"– Lady Gaga made a surprise appearance at the Coachella Valley Music and Arts Festival on Saturday and debuted a new song, Us Weekly reports. ""I've been so excited for this next part of the show because I've been trying to keep it a secret for so long,"" Gaga told the crowd. She played ""The Cure"" for the first time about halfway through her 90-minute set. Later, as fans were leaving, Gaga announced that the song was out on iTunes."
"24911"	"– ""If you've heard the phrase, 'he got off on a technicality,' this is exactly that situation,"" says Mesa County DA Dan Rubinstein of 46-year-old Michael McFadden, who was released from prison Tuesday after being convicted in 2015 of sexually assaulting six children. McFadden appealed his 2015 conviction, claiming that delays in jury selection violated his right to a speedy trial. In June 2017, the Colorado Court of Appeals ruled in his favor and threw out his conviction. The Colorado Supreme Court refused to hear the appeal on Feb. 12, meaning the lower courts ruling would stand. Rubinstein says McFadden's defense team submitted a jury questionnaire that mentioned his prior sexual offenses, but the judge didn't read it until halfway through jury selection. When he did, he decided McFadden couldn't get a fair trial and granted him a continuance. The defense objected and asserted their right to the statutory speedy trial, and the court of appeals ruled that the defense was, in part, at fault for the jury hearing this information. ""The error here was that he shouldn't have been tried longer than six months from the last time he waived speedy trial,"" Rubinstein tells KKCO. ""There was no remedy for that and therefore there is no ability to retry him."" The district attorney says he has been in touch with state lawmakers to change the statute."
"27493"	"– Robert Mueller's indictment of 13 Russian nationals and three Russian organizations for alleged election interference continues to reverberate on the Sunday talk shows, with former Director of National Intelligence James Clapper telling CNN's State of the Union that there are ""more shoes to drop"" in the Mueller investigation. ""Not addressed here is potential involvement of the Russian government, which we certainly saw through intelligence channels that the Russiangovernment was masterminding this,"" Clapper said, per the Hill. ""What was the big revelation to me was never before have we seen an effort like this mounted by the Russians,” Clapper said. ""The results of the election were not impacted. The Trump campaign did nothing wrong - no collusion!"" Elsewhere on your Sunday dial: Rush Limbaugh on the Mueller indictments: ""I would be very careful if I was President Trump here. The danger for the president is [that] it would be ... seductive for him to embrace this [and] say, 'See, I've been vindicated.'"" Limbaugh says the Mueller probe is ""about setting Trump up for impeachment if the Democrats win in 2018. He's the target."" ""The reason Hillary [Clinton] isn't charged is because that would mean [Barack] Obama would have to be exposed as participating in the scheme, too."" ""Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election, he is probably doing so as yet another excuse that the Democrats, lead by their fearless leader, Crooked Hillary Clinton, lost the 2016 election. But wasn’t I a great candidate?"" Trump on the Parkland shooting: ""Very sad that the FBI missed all of the many signals sent out by the Florida school shooter. This is not acceptable. They are spending too much time trying to prove Russian collusion with the Trump campaign - there is no collusion. Get back to the basics and make us all proud!"""
"27651"	"– Anderson Cooper is coming to daytime TV. The CNN anchor will host a one-hour daily daytime show that will be nationally syndicated in the fall of 2011, reports Bloomberg. Cooper, 43, will also continue to anchor his 10pm show on CNN. The new show will cover social issues, trends, events, pop culture, celebrities, and human interest news, according to a statement from CNN. Cooper will hold town hall meetings and conduct undercover investigations for the show. “Over the course of the past few years, I’ve had the opportunity to work on a number of daytime programs,” Cooper said in the statement. ""It’s fun and interesting to work in daytime television. The format is unique and you can really go in-depth on a wide range of fascinating and compelling stories. With this new program I hope to relay important information and relate to people and the audience in a completely different way."""
"27696"	"– Marco Rubio took to the airwaves today to push for immigration reform, appearing on a record-setting seven networks to do so, Politico reports. ""What we have in place today, the status quo, is horrible for America,"" he said on Meet the Press. ""The only people benefiting from thestatus quo in immigration today are the people trafficking human beings across the border, and the people who are hiring illegal labor for cheap purposes.” Elsewhere on your Sunday dial, as per Politico: On Jay-Z's Cuba trip: ""Jay-Z needs to get informed. One of his heroes is Che Guevara. Che GUEvara was a racist that wrote extensively about the superiority of white Europeans over people of African descent, so he should inform himself on the guy that he’s propping up."" On the Gang of Eight's immigration plan: ""What North Korea has is not a government. What North Korea is is a criminal syndicate."" On gun control: ""Guns are what people are using. But violence is our problem. I think this is a missed opportunity to have an honest and open conversation in this country about why these horrifying things are happening, not simply what they're using to carry this out, but why are people doing this to begin with?"" On the Manchin-Toomey deal: ""The bigger point is the travel policies. The travel policies need to be tightened because they are being abused. These are tourist trips, and they are—what they’re doing is providing hard currency and funding so that a tyrannical regime can maintain its grip on the island of Cuba, and I think that's wrong."""
"29439"	"– Glassdoor.com has sifted through 80,000 interview questions shared by job seekers providing us with some of the most odd and difficult questions asked by top-flight employers this year. Think you're smart enough to work at Goldman Sachs or Google? Check out the questions to see just how far out the box employers are expecting their interviewees to think."
"29714"	"– New Zealand's Prime Minister Jacinda Ardern has given birth to her first child, a girl weighing 7.3 pounds, making her only the second elected leader in modern history to give birth while in office, the BBC reports. The 37-year-old was admitted to a hospital in the city of Auckland early Thursday morning, four days after her due date. ""I'm sure we're going through all of the emotions new parents go through, but at the same time feeling so grateful for all the kindness and best wishes from so many people. Thank you,"" she said in a statement. She announced in January that she and partner Clarke Gayford were expecting a baby. The BBC notes that while she will be taking six weeks of maternity leave, she will still be consulted on major issues and will continue to read cabinet papers. Former New Zealand Prime Minister Helen Clark was among the first to congratulate the new prime minister, tweeting, ""New Zealand, remain your understated self."""
"30108"	"– A photo of Ulysses S. Grant at City Point, Virginia, that's made famous by the Library of Congress is actually ""a montage or composite of several images,"" the library explains in a press release. The head comes from a 1864 portrait of Grant, the horse from a photo of Maj. Gen. Alexander McDowell McCook, and the setting from an 1864 photo of Confederate prisoners who were captured at Fisher's Hill, Va. ""The composite photograph tells us something,"" the press release says. ""It admonishes us to not believe everything we see and to investigate what we aren't quite sure is true. While the photo is a disappointment to Civil War buffs, it further creates skepticism in us when seeing photographs produced today. What is real, and what has been created to appear real?"" NPR reports that the photo was pieced together for effect more than 100 years ago. It was brought to the library's attention by a researcher in 2007, and history detectives at the library spent years unraveling the mystery. The photo was created by Levin Corbin Handy, a photographer who was the nephew of Civil War photographer Mathew Brady. After Brady died in 1896, Handy inherited his negatives and began ""producing new prints from the negatives and licensing images to various publications,"" according to NPR. He also created ""patriotic"" images, blurring the line between fact and fiction for those veterans who wanted mementos of their war experience, much like soldiers do today, in fact."""
"33118"	"– A Roman shipwreck discovered off the coast of northeastern Italy is ""a jewel of the Old World,"" archaeologists say—but it's not gold or silver it's carrying. Instead, it's thousands of jars of garum, a fish sauce so popular among Romans that it was known as ketchup, Discovery reports. The ship, which was found at a depth of 650 feet, dates to the first century AD and was carrying between 2,000 and 3,000 jars of the stuff, which is made from fermented fish guts and blood. It was mass-produced in Spain and Portugal. ""We knew [the shipwreck] was an important find but had no real idea until now,"" the archaeologist who led the team tells the AP. He says the ship likely left the port of Cadiz in Spain—an important hub for the fish sauce industry at the time—and sailed along the coast between Italy, Spain, and Portugal, ""possibly during difficult weather."" It's one of just five ""deep sea"" Roman vessels ever found in the Mediterranean, and the first one to be found off of Liguria, where the wreck was found, researchers tell the Local. They spent two years searching for the ship and were alerted to its location by a local fisherman two years ago, but it wasn't until they used a remote-operated vehicle to retrieve one of the jars that they realized the ship had been carrying garum. The jars were corroded by seawater or removed by curious octopus, but traces of the sauce remain inside, Discovery notes. (In other shipwreck news, archaeologists say they've found the world's oldest shipwreck.)"
"35142"	"– In March, 10% of the electricity generated in the US came from wind and solar power, according to the US Energy Information Administration. That's a record number for the country, and it reflects continuing effort to install more renewable capacity across the nation, reports Ars Technica. The EIA also predicts that wind andSolar will contribute more than 10% to the total electricity produced in April, although numbers for that month aren't out yet. The milestone “says that the Trump Administration is living in the last century,” says Christopher Clack, CEO of the power grid modeling firm Vibrant Clean Energy. He says coal power generation is no longer socially acceptable in many parts of the country and most electric power companies prefer natural gas and renewables because they cost less. Overall, about 7% of US electricity comes from wind or solar annually, up from less than 1% a decade ago. Texas is the country’s biggest wind power producer and California is the largest solar producer, reports Climate Central. EIA analyst Owen Comstock says state renewables goals are one of the biggest reasons wind and Solar are hitting milestones. Most states require a certain portion of their electricity to be generated from renewables, and some, such as California, are strengthening their renewables goals. California's current goal is to obtain half its electricity from renewables by 2030, and lawmakers there are currently debating expanding that to 100% by 2045."
"35713"	"– Some 64 high school swimmers and three coaches went into the 59-degree water off San Diego's La Jolla Cove on Tuesday to compete in a long-distance swim, but the cold and windy conditions proved too much for them. ""We believe that a couple of them started to panic, which triggered other ones to get a little bit scared,"" Sgt. Ed Harris with San Diego Lifeguards tells NBC San Diego. The group was about a half-mile from shore when rescuers launched a mass rescue, pulling between 18 and 22 students from the water. One student was unconscious and was taken to a local hospital, where she was in the beginning stages of hypothermia, Lt. John Sandmeyer tells the San Diego Union-Tribune. ""You can be the strongest swimmer in a pool and not be used to chop in your face,"" Sandmeyer says. The lifeguards say they recommended the students postpone the swim but were told by coaches that the students could handle it. ""Hopefully it's a life lesson that helps them down the road,"" Harris tells ABC 7."
